block,layer,position,prompt,rank_intermediate,rank_answer
ic,18,105,The continent of Gortolka is Razanka. The rival of Thafi is ,137993,129934
ic,18,106,The continent of Gortolka is Razanka. The rival of Thafi is ,137352,120642
ic,18,107,The continent of Gortolka is Razanka. The rival of Thafi is ,150760,86690
ic,19,102,The continent of Gortolka is Razanka. The rival of Thafi is ,89521,47733
ic,19,103,The continent of Gortolka is Razanka. The rival of Thafi is ,4040,1600
ic,19,104,The continent of Gortolka is Razanka. The rival of Thafi is ,122565,95008
ic,19,105,The continent of Gortolka is Razanka. The rival of Thafi is ,133423,114311
ic,19,106,The continent of Gortolka is Razanka. The rival of Thafi is ,104142,78610
ic,19,107,The continent of Gortolka is Razanka. The rival of Thafi is ,147036,65684
ic,20,102,The continent of Gortolka is Razanka. The rival of Thafi is ,123998,78172
ic,20,103,The continent of Gortolka is Razanka. The rival of Thafi is ,1840,870
ic,20,104,The continent of Gortolka is Razanka. The rival of Thafi is ,123365,95568
ic,20,105,The continent of Gortolka is Razanka. The rival of Thafi is ,140221,125570
ic,20,106,The continent of Gortolka is Razanka. The rival of Thafi is ,96106,84995
ic,20,107,The continent of Gortolka is Razanka. The rival of Thafi is ,129950,66222
ic,21,102,The continent of Gortolka is Razanka. The rival of Thafi is ,84115,53636
ic,21,103,The continent of Gortolka is Razanka. The rival of Thafi is ,823,1340
ic,21,104,The continent of Gortolka is Razanka. The rival of Thafi is ,125353,98067
ic,21,105,The continent of Gortolka is Razanka. The rival of Thafi is ,137764,131432
ic,21,106,The continent of Gortolka is Razanka. The rival of Thafi is ,83709,95399
ic,21,107,The continent of Gortolka is Razanka. The rival of Thafi is ,136203,97861
ic,22,102,The continent of Gortolka is Razanka. The rival of Thafi is ,63584,34053
ic,22,103,The continent of Gortolka is Razanka. The rival of Thafi is ,127,2261
ic,22,104,The continent of Gortolka is Razanka. The rival of Thafi is ,125770,120461
ic,22,105,The continent of Gortolka is Razanka. The rival of Thafi is ,108635,117072
ic,22,106,The continent of Gortolka is Razanka. The rival of Thafi is ,72346,98746
ic,22,107,The continent of Gortolka is Razanka. The rival of Thafi is ,134325,100897
ic,23,102,The continent of Gortolka is Razanka. The rival of Thafi is ,60892,32037
ic,23,103,The continent of Gortolka is Razanka. The rival of Thafi is ,81,3905
ic,23,104,The continent of Gortolka is Razanka. The rival of Thafi is ,104666,121179
ic,23,105,The continent of Gortolka is Razanka. The rival of Thafi is ,72548,102375
ic,23,106,The continent of Gortolka is Razanka. The rival of Thafi is ,38106,99935
ic,23,107,The continent of Gortolka is Razanka. The rival of Thafi is ,113961,62576
ic,24,102,The continent of Gortolka is Razanka. The rival of Thafi is ,1,975
ic,24,103,The continent of Gortolka is Razanka. The rival of Thafi is ,1,3189
ic,24,104,The continent of Gortolka is Razanka. The rival of Thafi is ,12085,131124
ic,24,105,The continent of Gortolka is Razanka. The rival of Thafi is ,36182,118443
ic,24,106,The continent of Gortolka is Razanka. The rival of Thafi is ,161,72123
ic,24,107,The continent of Gortolka is Razanka. The rival of Thafi is ,44944,32886
ic,25,102,The continent of Gortolka is Razanka. The rival of Thafi is ,2,1
ic,25,103,The continent of Gortolka is Razanka. The rival of Thafi is ,1,28
ic,25,104,The continent of Gortolka is Razanka. The rival of Thafi is ,8658,93705
ic,25,105,The continent of Gortolka is Razanka. The rival of Thafi is ,6623,109825
ic,25,106,The continent of Gortolka is Razanka. The rival of Thafi is ,33,11573
ic,25,107,The continent of Gortolka is Razanka. The rival of Thafi is ,11148,22307
ic,26,102,The continent of Gortolka is Razanka. The rival of Thafi is ,2,1
ic,26,103,The continent of Gortolka is Razanka. The rival of Thafi is ,1,3
ic,26,104,The continent of Gortolka is Razanka. The rival of Thafi is ,4402,23365
ic,26,105,The continent of Gortolka is Razanka. The rival of Thafi is ,3032,54818
ic,26,106,The continent of Gortolka is Razanka. The rival of Thafi is ,18,897
ic,26,107,The continent of Gortolka is Razanka. The rival of Thafi is ,3818,15778
ic,0,94,The currency of Yeldun is Kemek. The language of Naltoldor i,117043,23476
ic,0,95,The currency of Yeldun is Kemek. The language of Naltoldor i,21039,24246
ic,0,96,The currency of Yeldun is Kemek. The language of Naltoldor i,9050,15075
ic,0,97,The currency of Yeldun is Kemek. The language of Naltoldor i,94940,9769
ic,0,98,The currency of Yeldun is Kemek. The language of Naltoldor i,113158,143993
ic,0,99,The currency of Yeldun is Kemek. The language of Naltoldor i,12277,12382
ic,1,94,The currency of Yeldun is Kemek. The language of Naltoldor i,77670,39933
ic,1,95,The currency of Yeldun is Kemek. The language of Naltoldor i,5508,43074
ic,1,96,The currency of Yeldun is Kemek. The language of Naltoldor i,4997,27163
ic,1,97,The currency of Yeldun is Kemek. The language of Naltoldor i,82922,46720
ic,1,98,The currency of Yeldun is Kemek. The language of Naltoldor i,116957,140144
ic,1,99,The currency of Yeldun is Kemek. The language of Naltoldor i,7692,45006
ic,2,94,The currency of Yeldun is Kemek. The language of Naltoldor i,115116,60122
ic,2,95,The currency of Yeldun is Kemek. The language of Naltoldor i,16616,85436
ic,2,96,The currency of Yeldun is Kemek. The language of Naltoldor i,4765,24321
ic,2,97,The currency of Yeldun is Kemek. The language of Naltoldor i,92310,29960
ic,2,98,The currency of Yeldun is Kemek. The language of Naltoldor i,95430,139902
ic,2,99,The currency of Yeldun is Kemek. The language of Naltoldor i,2895,43712
ic,3,94,The currency of Yeldun is Kemek. The language of Naltoldor i,30175,23521
ic,3,95,The currency of Yeldun is Kemek. The language of Naltoldor i,760,11276
ic,3,96,The currency of Yeldun is Kemek. The language of Naltoldor i,3805,9366
ic,3,97,The currency of Yeldun is Kemek. The language of Naltoldor i,60572,12521
ic,3,98,The currency of Yeldun is Kemek. The language of Naltoldor i,37657,125206
ic,3,99,The currency of Yeldun is Kemek. The language of Naltoldor i,1104,25838
ic,4,94,The currency of Yeldun is Kemek. The language of Naltoldor i,62236,20670
ic,4,95,The currency of Yeldun is Kemek. The language of Naltoldor i,3762,11903
ic,4,96,The currency of Yeldun is Kemek. The language of Naltoldor i,14257,3017
ic,4,97,The currency of Yeldun is Kemek. The language of Naltoldor i,66265,1976
ic,4,98,The currency of Yeldun is Kemek. The language of Naltoldor i,107227,78215
ic,4,99,The currency of Yeldun is Kemek. The language of Naltoldor i,975,4965
ic,5,94,The currency of Yeldun is Kemek. The language of Naltoldor i,18197,26596
ic,5,95,The currency of Yeldun is Kemek. The language of Naltoldor i,711,22585
ic,5,96,The currency of Yeldun is Kemek. The language of Naltoldor i,4813,6917
ic,5,97,The currency of Yeldun is Kemek. The language of Naltoldor i,39379,2908
ic,5,98,The currency of Yeldun is Kemek. The language of Naltoldor i,53053,81975
ic,5,99,The currency of Yeldun is Kemek. The language of Naltoldor i,788,6471
ic,6,94,The currency of Yeldun is Kemek. The language of Naltoldor i,25730,17457
ic,6,95,The currency of Yeldun is Kemek. The language of Naltoldor i,1973,23712
ic,6,96,The currency of Yeldun is Kemek. The language of Naltoldor i,9488,9932
ic,6,97,The currency of Yeldun is Kemek. The language of Naltoldor i,36535,3384
ic,6,98,The currency of Yeldun is Kemek. The language of Naltoldor i,62131,97283
ic,6,99,The currency of Yeldun is Kemek. The language of Naltoldor i,641,7980
ic,7,94,The currency of Yeldun is Kemek. The language of Naltoldor i,11324,16095
ic,7,95,The currency of Yeldun is Kemek. The language of Naltoldor i,492,17791
ic,7,96,The currency of Yeldun is Kemek. The language of Naltoldor i,8632,3433
ic,7,97,The currency of Yeldun is Kemek. The language of Naltoldor i,47563,2806
ic,7,98,The currency of Yeldun is Kemek. The language of Naltoldor i,37565,60354
ic,7,99,The currency of Yeldun is Kemek. The language of Naltoldor i,264,2467
ic,8,94,The currency of Yeldun is Kemek. The language of Naltoldor i,108487,62348
ic,8,95,The currency of Yeldun is Kemek. The language of Naltoldor i,22248,49720
ic,8,96,The currency of Yeldun is Kemek. The language of Naltoldor i,29821,9185
ic,8,97,The currency of Yeldun is Kemek. The language of Naltoldor i,69473,6422
ic,8,98,The currency of Yeldun is Kemek. The language of Naltoldor i,101102,72480
ic,8,99,The currency of Yeldun is Kemek. The language of Naltoldor i,1700,7100
ic,9,94,The currency of Yeldun is Kemek. The language of Naltoldor i,28838,56973
ic,9,95,The currency of Yeldun is Kemek. The language of Naltoldor i,1058,45224
ic,9,96,The currency of Yeldun is Kemek. The language of Naltoldor i,16588,7688
ic,9,97,The currency of Yeldun is Kemek. The language of Naltoldor i,41423,3200
ic,9,98,The currency of Yeldun is Kemek. The language of Naltoldor i,54370,64126
ic,9,99,The currency of Yeldun is Kemek. The language of Naltoldor i,1056,5917
ic,10,94,The currency of Yeldun is Kemek. The language of Naltoldor i,31077,36995
ic,10,95,The currency of Yeldun is Kemek. The language of Naltoldor i,997,26435
ic,10,96,The currency of Yeldun is Kemek. The language of Naltoldor i,29771,16789
ic,10,97,The currency of Yeldun is Kemek. The language of Naltoldor i,45424,4013
ic,10,98,The currency of Yeldun is Kemek. The language of Naltoldor i,49520,80540
ic,10,99,The currency of Yeldun is Kemek. The language of Naltoldor i,2952,5411
ic,11,94,The currency of Yeldun is Kemek. The language of Naltoldor i,33894,21202
ic,11,95,The currency of Yeldun is Kemek. The language of Naltoldor i,485,21885
ic,11,96,The currency of Yeldun is Kemek. The language of Naltoldor i,20625,8786
ic,11,97,The currency of Yeldun is Kemek. The language of Naltoldor i,58864,10543
ic,11,98,The currency of Yeldun is Kemek. The language of Naltoldor i,42235,66925
ic,11,99,The currency of Yeldun is Kemek. The language of Naltoldor i,1988,7436
ic,12,94,The currency of Yeldun is Kemek. The language of Naltoldor i,4094,37139
ic,12,95,The currency of Yeldun is Kemek. The language of Naltoldor i,281,23005
ic,12,96,The currency of Yeldun is Kemek. The language of Naltoldor i,2538,8490
ic,12,97,The currency of Yeldun is Kemek. The language of Naltoldor i,8728,5360
ic,12,98,The currency of Yeldun is Kemek. The language of Naltoldor i,6119,68054
ic,12,99,The currency of Yeldun is Kemek. The language of Naltoldor i,779,5200
ic,13,94,The currency of Yeldun is Kemek. The language of Naltoldor i,6970,38555
ic,13,95,The currency of Yeldun is Kemek. The language of Naltoldor i,490,24472
ic,13,96,The currency of Yeldun is Kemek. The language of Naltoldor i,5516,12488
ic,13,97,The currency of Yeldun is Kemek. The language of Naltoldor i,7865,13302
ic,13,98,The currency of Yeldun is Kemek. The language of Naltoldor i,20763,81319
ic,13,99,The currency of Yeldun is Kemek. The language of Naltoldor i,1236,3699
ic,14,94,The currency of Yeldun is Kemek. The language of Naltoldor i,5118,18066
ic,14,95,The currency of Yeldun is Kemek. The language of Naltoldor i,537,7239
ic,14,96,The currency of Yeldun is Kemek. The language of Naltoldor i,5836,7526
ic,14,97,The currency of Yeldun is Kemek. The language of Naltoldor i,9365,10046
ic,14,98,The currency of Yeldun is Kemek. The language of Naltoldor i,14729,74908
ic,14,99,The currency of Yeldun is Kemek. The language of Naltoldor i,3899,1335
ic,15,94,The currency of Yeldun is Kemek. The language of Naltoldor i,13990,39742
ic,15,95,The currency of Yeldun is Kemek. The language of Naltoldor i,1203,15437
ic,15,96,The currency of Yeldun is Kemek. The language of Naltoldor i,12097,22040
ic,15,97,The currency of Yeldun is Kemek. The language of Naltoldor i,41308,21223
ic,15,98,The currency of Yeldun is Kemek. The language of Naltoldor i,42844,102251
ic,15,99,The currency of Yeldun is Kemek. The language of Naltoldor i,5927,5051
ic,16,94,The currency of Yeldun is Kemek. The language of Naltoldor i,65161,50110
ic,16,95,The currency of Yeldun is Kemek. The language of Naltoldor i,2997,9025
ic,16,96,The currency of Yeldun is Kemek. The language of Naltoldor i,23452,36109
ic,16,97,The currency of Yeldun is Kemek. The language of Naltoldor i,77627,46474
ic,16,98,The currency of Yeldun is Kemek. The language of Naltoldor i,32792,88357
ic,16,99,The currency of Yeldun is Kemek. The language of Naltoldor i,15197,6250
ic,17,94,The currency of Yeldun is Kemek. The language of Naltoldor i,86127,43621
ic,17,95,The currency of Yeldun is Kemek. The language of Naltoldor i,7008,8413
ic,17,96,The currency of Yeldun is Kemek. The language of Naltoldor i,96098,58905
ic,17,97,The currency of Yeldun is Kemek. The language of Naltoldor i,110224,66967
ic,17,98,The currency of Yeldun is Kemek. The language of Naltoldor i,121984,113293
ic,17,99,The currency of Yeldun is Kemek. The language of Naltoldor i,30886,15903
ic,18,94,The currency of Yeldun is Kemek. The language of Naltoldor i,110192,21463
ic,18,95,The currency of Yeldun is Kemek. The language of Naltoldor i,34468,5416
ic,18,96,The currency of Yeldun is Kemek. The language of Naltoldor i,128596,51569
ic,18,97,The currency of Yeldun is Kemek. The language of Naltoldor i,138793,77160
ic,18,98,The currency of Yeldun is Kemek. The language of Naltoldor i,133405,108791
ic,18,99,The currency of Yeldun is Kemek. The language of Naltoldor i,79927,27237
ic,19,94,The currency of Yeldun is Kemek. The language of Naltoldor i,141549,47073
ic,19,95,The currency of Yeldun is Kemek. The language of Naltoldor i,22084,10889
ic,19,96,The currency of Yeldun is Kemek. The language of Naltoldor i,127327,74774
ic,19,97,The currency of Yeldun is Kemek. The language of Naltoldor i,138169,72455
ic,19,98,The currency of Yeldun is Kemek. The language of Naltoldor i,81632,66173
ic,19,99,The currency of Yeldun is Kemek. The language of Naltoldor i,99614,67963
ic,20,94,The currency of Yeldun is Kemek. The language of Naltoldor i,150505,75308
ic,20,95,The currency of Yeldun is Kemek. The language of Naltoldor i,13248,3327
ic,20,96,The currency of Yeldun is Kemek. The language of Naltoldor i,132104,71988
ic,20,97,The currency of Yeldun is Kemek. The language of Naltoldor i,137906,112281
ic,20,98,The currency of Yeldun is Kemek. The language of Naltoldor i,85175,85480
ic,20,99,The currency of Yeldun is Kemek. The language of Naltoldor i,84785,45555
ic,21,94,The currency of Yeldun is Kemek. The language of Naltoldor i,150071,74448
ic,21,95,The currency of Yeldun is Kemek. The language of Naltoldor i,653,8597
ic,21,96,The currency of Yeldun is Kemek. The language of Naltoldor i,137381,105529
ic,21,97,The currency of Yeldun is Kemek. The language of Naltoldor i,133863,120911
ic,21,98,The currency of Yeldun is Kemek. The language of Naltoldor i,43471,58648
ic,21,99,The currency of Yeldun is Kemek. The language of Naltoldor i,86710,44117
ic,22,94,The currency of Yeldun is Kemek. The language of Naltoldor i,133512,48261
ic,22,95,The currency of Yeldun is Kemek. The language of Naltoldor i,308,7864
ic,22,96,The currency of Yeldun is Kemek. The language of Naltoldor i,135137,118844
ic,22,97,The currency of Yeldun is Kemek. The language of Naltoldor i,112840,119434
ic,22,98,The currency of Yeldun is Kemek. The language of Naltoldor i,21157,30488
ic,22,99,The currency of Yeldun is Kemek. The language of Naltoldor i,93490,26069
ic,23,94,The currency of Yeldun is Kemek. The language of Naltoldor i,128128,51500
ic,23,95,The currency of Yeldun is Kemek. The language of Naltoldor i,185,4389
