block,layer,position,prompt,rank_intermediate,rank_answer
B,14,11,What is the currency of the rival of the ally of Keketha?,33782,20635
B,14,12,What is the currency of the rival of the ally of Keketha?,129842,82786
B,14,13,What is the currency of the rival of the ally of Keketha?,63942,30829
B,14,14,What is the currency of the rival of the ally of Keketha?,112638,25844
B,14,15,What is the currency of the rival of the ally of Keketha?,147681,143363
B,15,10,What is the currency of the rival of the ally of Keketha?,12,1
B,15,11,What is the currency of the rival of the ally of Keketha?,70058,60305
B,15,12,What is the currency of the rival of the ally of Keketha?,122649,91596
B,15,13,What is the currency of the rival of the ally of Keketha?,57999,51197
B,15,14,What is the currency of the rival of the ally of Keketha?,95165,51136
B,15,15,What is the currency of the rival of the ally of Keketha?,142526,142344
B,16,10,What is the currency of the rival of the ally of Keketha?,10,4
B,16,11,What is the currency of the rival of the ally of Keketha?,105424,113972
B,16,12,What is the currency of the rival of the ally of Keketha?,139442,128486
B,16,13,What is the currency of the rival of the ally of Keketha?,135527,146775
B,16,14,What is the currency of the rival of the ally of Keketha?,147485,146084
B,16,15,What is the currency of the rival of the ally of Keketha?,144373,144443
B,17,10,What is the currency of the rival of the ally of Keketha?,4,6
B,17,11,What is the currency of the rival of the ally of Keketha?,117776,127243
B,17,12,What is the currency of the rival of the ally of Keketha?,138740,133873
B,17,13,What is the currency of the rival of the ally of Keketha?,147287,149414
B,17,14,What is the currency of the rival of the ally of Keketha?,149623,148512
B,17,15,What is the currency of the rival of the ally of Keketha?,149979,149294
B,18,10,What is the currency of the rival of the ally of Keketha?,5,4
B,18,11,What is the currency of the rival of the ally of Keketha?,40851,60690
B,18,12,What is the currency of the rival of the ally of Keketha?,108684,110727
B,18,13,What is the currency of the rival of the ally of Keketha?,133784,143372
B,18,14,What is the currency of the rival of the ally of Keketha?,140441,143740
B,18,15,What is the currency of the rival of the ally of Keketha?,149664,149218
B,19,10,What is the currency of the rival of the ally of Keketha?,2,8
B,19,11,What is the currency of the rival of the ally of Keketha?,26520,29542
B,19,12,What is the currency of the rival of the ally of Keketha?,75742,71847
B,19,13,What is the currency of the rival of the ally of Keketha?,137834,138785
B,19,14,What is the currency of the rival of the ally of Keketha?,117827,125377
B,19,15,What is the currency of the rival of the ally of Keketha?,145074,148434
B,20,10,What is the currency of the rival of the ally of Keketha?,2,7
B,20,11,What is the currency of the rival of the ally of Keketha?,19347,30832
B,20,12,What is the currency of the rival of the ally of Keketha?,71898,66087
B,20,13,What is the currency of the rival of the ally of Keketha?,139110,127816
B,20,14,What is the currency of the rival of the ally of Keketha?,115068,130298
B,20,15,What is the currency of the rival of the ally of Keketha?,146334,149687
B,21,10,What is the currency of the rival of the ally of Keketha?,1,14
B,21,11,What is the currency of the rival of the ally of Keketha?,10521,21075
B,21,12,What is the currency of the rival of the ally of Keketha?,30468,54594
B,21,13,What is the currency of the rival of the ally of Keketha?,96060,94135
B,21,14,What is the currency of the rival of the ally of Keketha?,38329,77264
B,21,15,What is the currency of the rival of the ally of Keketha?,146399,144619
B,22,10,What is the currency of the rival of the ally of Keketha?,1,18
B,22,11,What is the currency of the rival of the ally of Keketha?,14245,14908
B,22,12,What is the currency of the rival of the ally of Keketha?,34407,57095
B,22,13,What is the currency of the rival of the ally of Keketha?,94091,74942
B,22,14,What is the currency of the rival of the ally of Keketha?,35927,63786
B,22,15,What is the currency of the rival of the ally of Keketha?,149290,145277
B,23,10,What is the currency of the rival of the ally of Keketha?,1,12
B,23,11,What is the currency of the rival of the ally of Keketha?,20280,13736
B,23,12,What is the currency of the rival of the ally of Keketha?,59739,83529
B,23,13,What is the currency of the rival of the ally of Keketha?,42630,54301
B,23,14,What is the currency of the rival of the ally of Keketha?,22711,22620
B,23,15,What is the currency of the rival of the ally of Keketha?,145487,142009
B,24,10,What is the currency of the rival of the ally of Keketha?,1,11
B,24,11,What is the currency of the rival of the ally of Keketha?,23159,11083
B,24,12,What is the currency of the rival of the ally of Keketha?,43875,83048
B,24,13,What is the currency of the rival of the ally of Keketha?,22853,83305
B,24,14,What is the currency of the rival of the ally of Keketha?,23294,22181
B,24,15,What is the currency of the rival of the ally of Keketha?,141820,140320
B,25,10,What is the currency of the rival of the ally of Keketha?,2,9
B,25,11,What is the currency of the rival of the ally of Keketha?,11637,6249
B,25,12,What is the currency of the rival of the ally of Keketha?,20159,31028
B,25,13,What is the currency of the rival of the ally of Keketha?,15726,34883
B,25,14,What is the currency of the rival of the ally of Keketha?,21666,13516
B,25,15,What is the currency of the rival of the ally of Keketha?,136626,135964
B,26,10,What is the currency of the rival of the ally of Keketha?,2,9
B,26,11,What is the currency of the rival of the ally of Keketha?,18323,4880
B,26,12,What is the currency of the rival of the ally of Keketha?,20211,16811
B,26,13,What is the currency of the rival of the ally of Keketha?,8953,22962
B,26,14,What is the currency of the rival of the ally of Keketha?,12844,3852
B,26,15,What is the currency of the rival of the ally of Keketha?,122524,121792
B,0,8,What is the language of the rival of the ally of Vuve?,333,2378
B,0,9,What is the language of the rival of the ally of Vuve?,35844,25768
B,0,10,What is the language of the rival of the ally of Vuve?,12,77
B,0,11,What is the language of the rival of the ally of Vuve?,18450,27313
B,0,12,What is the language of the rival of the ally of Vuve?,75156,16091
B,0,13,What is the language of the rival of the ally of Vuve?,94547,102089
B,1,8,What is the language of the rival of the ally of Vuve?,20,142
B,1,9,What is the language of the rival of the ally of Vuve?,5692,3826
B,1,10,What is the language of the rival of the ally of Vuve?,6,19
B,1,11,What is the language of the rival of the ally of Vuve?,7931,10078
B,1,12,What is the language of the rival of the ally of Vuve?,18910,2255
B,1,13,What is the language of the rival of the ally of Vuve?,32294,38687
B,2,8,What is the language of the rival of the ally of Vuve?,57,168
B,2,9,What is the language of the rival of the ally of Vuve?,29826,15731
B,2,10,What is the language of the rival of the ally of Vuve?,9,12
B,2,11,What is the language of the rival of the ally of Vuve?,40645,44866
B,2,12,What is the language of the rival of the ally of Vuve?,54514,12971
B,2,13,What is the language of the rival of the ally of Vuve?,121917,119080
B,3,8,What is the language of the rival of the ally of Vuve?,4,16
B,3,9,What is the language of the rival of the ally of Vuve?,3597,2124
B,3,10,What is the language of the rival of the ally of Vuve?,2,7
B,3,11,What is the language of the rival of the ally of Vuve?,4124,4875
B,3,12,What is the language of the rival of the ally of Vuve?,225,9
B,3,13,What is the language of the rival of the ally of Vuve?,52860,57348
B,4,8,What is the language of the rival of the ally of Vuve?,16,32
B,4,9,What is the language of the rival of the ally of Vuve?,28993,20790
B,4,10,What is the language of the rival of the ally of Vuve?,6,8
B,4,11,What is the language of the rival of the ally of Vuve?,11897,12610
B,4,12,What is the language of the rival of the ally of Vuve?,39600,6181
B,4,13,What is the language of the rival of the ally of Vuve?,97362,99311
B,5,8,What is the language of the rival of the ally of Vuve?,12,15
B,5,9,What is the language of the rival of the ally of Vuve?,43235,36933
B,5,10,What is the language of the rival of the ally of Vuve?,7,13
B,5,11,What is the language of the rival of the ally of Vuve?,22932,26982
B,5,12,What is the language of the rival of the ally of Vuve?,121244,60339
B,5,13,What is the language of the rival of the ally of Vuve?,93334,100281
B,6,8,What is the language of the rival of the ally of Vuve?,12,15
B,6,9,What is the language of the rival of the ally of Vuve?,29245,25679
B,6,10,What is the language of the rival of the ally of Vuve?,5,9
B,6,11,What is the language of the rival of the ally of Vuve?,33432,35730
B,6,12,What is the language of the rival of the ally of Vuve?,96964,38579
B,6,13,What is the language of the rival of the ally of Vuve?,88902,98890
B,7,8,What is the language of the rival of the ally of Vuve?,29,35
B,7,9,What is the language of the rival of the ally of Vuve?,16881,20813
B,7,10,What is the language of the rival of the ally of Vuve?,4,18
B,7,11,What is the language of the rival of the ally of Vuve?,29473,38774
B,7,12,What is the language of the rival of the ally of Vuve?,78173,36520
B,7,13,What is the language of the rival of the ally of Vuve?,141783,147838
B,8,8,What is the language of the rival of the ally of Vuve?,17,18
B,8,9,What is the language of the rival of the ally of Vuve?,11095,16628
B,8,10,What is the language of the rival of the ally of Vuve?,4,13
B,8,11,What is the language of the rival of the ally of Vuve?,20489,25170
B,8,12,What is the language of the rival of the ally of Vuve?,63765,25757
B,8,13,What is the language of the rival of the ally of Vuve?,146404,149728
B,9,8,What is the language of the rival of the ally of Vuve?,41,65
B,9,9,What is the language of the rival of the ally of Vuve?,9354,16556
B,9,10,What is the language of the rival of the ally of Vuve?,4,21
B,9,11,What is the language of the rival of the ally of Vuve?,33735,49128
B,9,12,What is the language of the rival of the ally of Vuve?,109836,78850
B,9,13,What is the language of the rival of the ally of Vuve?,151174,151649
B,10,8,What is the language of the rival of the ally of Vuve?,59,197
B,10,9,What is the language of the rival of the ally of Vuve?,5481,12136
B,10,10,What is the language of the rival of the ally of Vuve?,6,33
